DIRECTION	COURSE_ID	START / GOAL	SOLUTION_ATTEMPT	LEVEL	PARAMETERS NOT SPLIT	TOTAL TIME (SECONDS)	PROBLEM	OVERALL INTERACITON #	TIME IN SECONDS	PRE_STATE	PRE_CONDITION	POST_CONDITION	ADDED EDGE	POST_STATE	ERROR	GOAL	ACTION	START TIME	END TIME	SERVER TIME	STUDENT_ID
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	~YvT/	144	5	22813	36	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	~YvT/	SIMP-ERROR		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	19	0	SIMP	Sun Dec 13 15:12:23 EST 2009	Sun Dec 13 15:14:11 EST 2009	Sun Dec 13 15:14:47 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	T>S	165	5	22815	5	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	null	null		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	9	0	Constr	Sun Dec 13 15:12:23 EST 2009	Sun Dec 13 15:15:03 EST 2009	Sun Dec 13 15:15:08 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"p>(T>S),p/T>S"	204	5	22817	21	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	T>S	"p>(T>S),p"	"T>S->p>(T>S),p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS,p>(T>S),p"	0	0	MP	Sun Dec 13 15:12:23 EST 2009	Sun Dec 13 15:15:26 EST 2009	Sun Dec 13 15:15:47 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	p>(T>S)	214	5	22818	10	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS,p>(T>S),p"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	0	0	Del	Sun Dec 13 15:12:24 EST 2009	Sun Dec 13 15:15:48 EST 2009	Sun Dec 13 15:15:58 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	p	214	5	22819	0	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	0	0	Del	Sun Dec 13 15:12:24 EST 2009	Sun Dec 13 15:15:58 EST 2009	Sun Dec 13 15:15:58 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	p/T	239	5	22821	5	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	p/T	ADD-ERROR		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	19	0	ADD	Sun Dec 13 15:12:24 EST 2009	Sun Dec 13 15:16:18 EST 2009	Sun Dec 13 15:16:23 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	T>S	302	5	22822	62	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	0	0	Del	Sun Dec 13 15:12:24 EST 2009	Sun Dec 13 15:16:24 EST 2009	Sun Dec 13 15:17:26 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	T	302	5	22823	0	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	0	0	Del	Sun Dec 13 15:12:24 EST 2009	Sun Dec 13 15:17:26 EST 2009	Sun Dec 13 15:17:26 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	S	306	5	22824	4	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	0	0	Del	Sun Dec 13 15:12:24 EST 2009	Sun Dec 13 15:17:26 EST 2009	Sun Dec 13 15:17:30 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	XvS	312	5	22826	2	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	null	null		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	0	0	Constr	Sun Dec 13 15:12:24 EST 2009	Sun Dec 13 15:17:34 EST 2009	Sun Dec 13 15:17:36 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"(p>X)&(r>S),pvr/XvS"	380	5	22827	67	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	XvS	"(p>X)&(r>S),pvr"	"XvS->(p>X)&(r>S),pvr,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(p>X)&(r>S),pvr,S,T>S,T,XvS"	0	0	CD	Sun Dec 13 15:12:24 EST 2009	Sun Dec 13 15:17:37 EST 2009	Sun Dec 13 15:18:44 EST 2009	8.28E+15
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"(Z>X)&(r>S),Zvr/XvS"	395	5	22828	15	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(p>X)&(r>S),pvr,S,T>S,T,XvS"	XvS	"(Z>X)&(r>S),Zvr"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Z>X)&(r>S),Zvr,S,T>S,T,XvS"	0	0	INST	Sun Dec 13 15:12:25 EST 2009	Sun Dec 13 15:18:45 EST 2009	Sun Dec 13 15:19:00 EST 2009	8.28E+15
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"(Z>X)&(T>S),ZvT/XvS"	424	5	22874	28	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Z>X)&(r>S),Zvr,S,T>S,T,XvS"	XvS	"(Z>X)&(T>S),ZvT"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,XvS"	0	0	INST	Sun Dec 13 15:16:15 EST 2009	Sun Dec 13 15:22:51 EST 2009	Sun Dec 13 15:23:19 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	(Z>X)&(T>S)	427	5	22875	3	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,XvS"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,XvS"	0	0	Del	Sun Dec 13 15:16:15 EST 2009	Sun Dec 13 15:23:19 EST 2009	Sun Dec 13 15:23:22 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	ZvT	427	5	22876	0	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,XvS"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,XvS"	0	0	Del	Sun Dec 13 15:16:16 EST 2009	Sun Dec 13 15:23:23 EST 2009	Sun Dec 13 15:23:23 EST 2009	8.28E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"Z>(~Y>X),~YvT/"	451	5	22877	24	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,XvS"	"Z>(~Y>X),~YvT/"	MT-ERROR		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,XvS"	19	0	MT	Sun Dec 13 15:16:16 EST 2009	Sun Dec 13 15:23:23 EST 2009	Sun Dec 13 15:23:47 EST 2009	8.28E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	Z&~W/Z	496	5	22879	32	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,XvS"	Z&~W	Z	"Z&~W->Z,"	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,XvS"	0	0	SIMP	Sun Dec 13 15:16:16 EST 2009	Sun Dec 13 15:24:00 EST 2009	Sun Dec 13 15:24:32 EST 2009	8.28E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	Z	510	5	22880	14	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,XvS"	null	Delete		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,XvS"	0	0	Del	Sun Dec 13 15:16:16 EST 2009	Sun Dec 13 15:24:32 EST 2009	Sun Dec 13 15:24:46 EST 2009	8.28E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	Z>(~Y>X)/	519	5	22881	9	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,XvS"	Z>(~Y>X)/	SIMP-ERROR		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,XvS"	19	0	SIMP	Sun Dec 13 15:16:16 EST 2009	Sun Dec 13 15:24:46 EST 2009	Sun Dec 13 15:24:55 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	X/XvS	535	5	22883	4	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,XvS"	XvS	X	"XvS->X,"	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS"	0	0	ADD	Sun Dec 13 15:16:16 EST 2009	Sun Dec 13 15:25:07 EST 2009	Sun Dec 13 15:25:11 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	X	539	5	22884	4	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS"	null	Delete		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS"	0	0	Del	Sun Dec 13 15:16:16 EST 2009	Sun Dec 13 15:25:11 EST 2009	Sun Dec 13 15:25:15 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	X/XvS	550	5	22886	6	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS"	XvS	X	"XvS->X,"	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS"	0	0	ADD	Sun Dec 13 15:16:17 EST 2009	Sun Dec 13 15:25:21 EST 2009	Sun Dec 13 15:25:27 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	X	555	5	22887	4	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS"	null	Delete		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS"	0	0	Del	Sun Dec 13 15:16:17 EST 2009	Sun Dec 13 15:25:28 EST 2009	Sun Dec 13 15:25:32 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	XvS	562	5	22889	3	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS"	null	null		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS"	0	0	Constr	Sun Dec 13 15:16:17 EST 2009	Sun Dec 13 15:25:36 EST 2009	Sun Dec 13 15:25:39 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	X/XvS	567	5	22890	5	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS"	XvS	X	"XvS->X,"	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS"	0	0	ADD	Sun Dec 13 15:16:17 EST 2009	Sun Dec 13 15:25:39 EST 2009	Sun Dec 13 15:25:44 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	X	571	5	22891	3	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS"	null	Delete		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS"	0	0	Del	Sun Dec 13 15:16:17 EST 2009	Sun Dec 13 15:25:45 EST 2009	Sun Dec 13 15:25:48 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	S/XvS	576	5	22893	2	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS"	XvS	S	"XvS->S,"	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS"	0	0	ADD	Sun Dec 13 15:16:18 EST 2009	Sun Dec 13 15:25:52 EST 2009	Sun Dec 13 15:25:54 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"p>S,p/S"	610	5	22895	17	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS"	S	"p>S,p"	"S->p>S,p,"	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS,p>S,p"	0	0	MP	Sun Dec 13 15:16:18 EST 2009	Sun Dec 13 15:26:11 EST 2009	Sun Dec 13 15:26:28 EST 2009	8.28E+15
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"T>S,T/S"	618	5	22896	7	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS,p>S,p"	S	"T>S,T"		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS"	0	0	INST	Sun Dec 13 15:16:18 EST 2009	Sun Dec 13 15:26:29 EST 2009	Sun Dec 13 15:26:36 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	(T>S)&q/T>S	629	5	22898	5	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS"	T>S	(T>S)&q	"T>S->(T>S)&q,"	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(T>S)&q,(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS"	0	0	SIMP	Sun Dec 13 15:16:18 EST 2009	Sun Dec 13 15:26:42 EST 2009	Sun Dec 13 15:26:47 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	(T>S)&q	636	5	22899	7	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(T>S)&q,(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS"	null	Delete		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS"	0	0	Del	Sun Dec 13 15:20:02 EST 2009	Sun Dec 13 15:30:31 EST 2009	Sun Dec 13 15:30:38 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"pv(T>S),~p/T>S"	647	5	22901	7	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS"	T>S	"pv(T>S),~p"	"T>S->pv(T>S),~p,"	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS,pv(T>S),~p"	0	0	DS	Sun Dec 13 15:20:02 EST 2009	Sun Dec 13 15:30:42 EST 2009	Sun Dec 13 15:30:49 EST 2009	8.28E+15
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"Wv(T>S),~W/T>S"	662	5	22902	14	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,X,XvS,pv(T>S),~p"	T>S	"Wv(T>S),~W"		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS"	0	0	INST	Sun Dec 13 15:20:03 EST 2009	Sun Dec 13 15:30:51 EST 2009	Sun Dec 13 15:31:05 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	T	687	5	22904	19	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS"	null	null		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS"	0	0	Extr	Sun Dec 13 15:20:03 EST 2009	Sun Dec 13 15:31:11 EST 2009	Sun Dec 13 15:31:30 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"pvT,~p/T"	694	5	22905	7	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS"	T	"pvT,~p"	"T->pvT,~p,"	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,pvT,~p"	0	0	DS	Sun Dec 13 15:20:03 EST 2009	Sun Dec 13 15:31:30 EST 2009	Sun Dec 13 15:31:37 EST 2009	8.28E+15
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"YvT,~Y/T"	706	5	22906	11	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,pvT,~p"	T	"YvT,~Y"		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,YvT,~Y"	0	0	INST	Sun Dec 13 15:20:03 EST 2009	Sun Dec 13 15:31:38 EST 2009	Sun Dec 13 15:31:49 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	YvT	709	5	22907	3	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,YvT,~Y"	null	Delete		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,YvT,~Y"	0	0	Del	Sun Dec 13 15:20:03 EST 2009	Sun Dec 13 15:31:49 EST 2009	Sun Dec 13 15:31:52 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	~Y	709	5	22908	0	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,YvT,~Y"	null	Delete		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,YvT,~Y"	0	0	Del	Sun Dec 13 15:20:03 EST 2009	Sun Dec 13 15:31:52 EST 2009	Sun Dec 13 15:31:52 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	T	723	5	22910	2	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,YvT,~Y"	null	null		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,YvT,~Y"	0	0	Extr	Sun Dec 13 15:20:03 EST 2009	Sun Dec 13 15:32:04 EST 2009	Sun Dec 13 15:32:06 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"p>T,p/T"	726	5	22911	2	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,YvT,~Y"	T	"p>T,p"	"T->p>T,p,"	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,YvT,~Y,p>T,p"	0	0	MP	Sun Dec 13 15:20:04 EST 2009	Sun Dec 13 15:32:08 EST 2009	Sun Dec 13 15:32:10 EST 2009	8.28E+15
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	"~Y>T,~Y/T"	757	5	22912	31	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,YvT,~Y,p>T,p"	T	"~Y>T,~Y"		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,YvT,~Y,~Y>T,~Y"	0	0	INST	Sun Dec 13 15:20:04 EST 2009	Sun Dec 13 15:32:10 EST 2009	Sun Dec 13 15:32:41 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	~Y>T	762	5	22913	4	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,YvT,~Y,~Y>T,~Y"	null	Delete		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,YvT,~Y,~Y>T,~Y"	0	0	Del	Sun Dec 13 15:20:04 EST 2009	Sun Dec 13 15:32:42 EST 2009	Sun Dec 13 15:32:46 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	~Y	762	5	22914	0	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,YvT,~Y,~Y>T,~Y"	null	Delete		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,YvT,~Y,~Y>T,~Y"	0	0	Del	Sun Dec 13 15:20:04 EST 2009	Sun Dec 13 15:32:46 EST 2009	Sun Dec 13 15:32:46 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	p&~W/~W	776	5	22916	7	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,YvT,~Y,~Y>T,~Y"	~W	p&~W	"~W->p&~W,"	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,YvT,~Y,p&~W,~Y>T,~Y"	0	0	SIMP	Sun Dec 13 15:20:04 EST 2009	Sun Dec 13 15:32:53 EST 2009	Sun Dec 13 15:33:00 EST 2009	8.28E+15
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	Z&~W/~W	784	5	22917	7	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,YvT,~Y,p&~W,~Y>T,~Y"	~W	Z&~W		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	0	0	INST	Sun Dec 13 15:20:04 EST 2009	Sun Dec 13 15:33:01 EST 2009	Sun Dec 13 15:33:08 EST 2009	8.28E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	5	1	p/T	824	5	22919	6	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	p/T	ADD-ERROR		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/(Z>X)&(T>S),ZvT,S,T>S,T,Wv(T>S),~W,X,XvS,YvT,~Y,Z&~W,~Y>T,~Y"	19	0	ADD	Sun Dec 13 15:20:04 EST 2009	Sun Dec 13 15:33:42 EST 2009	Sun Dec 13 15:33:48 EST 2009	8.28E+15
